"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035710","CD4-positive, alpha-beta T cell activation","11/342","119/12706",0.092436974789916,3.43422281193179,4.43704243406826,0.000360871615407572,0.0171504235222448,0.01484796764973,"HLA-DRA/IL2RG/JUNB/SPN/FOXP1/CD69/RARA/NFKBIZ/KMT2A/RUNX1/EP300",11
"GO:0002366","leukocyte activation involved in immune response","18/342","270/12706",0.0666666666666667,2.47680311890838,4.07929408634243,0.000378829798128889,0.0177816159566177,0.0153944220760109,"HLA-DRA/STXBP2/JUNB/SPN/GRN/SYK/CD84/TGFB1/FOXP1/CD69/RARA/NFKBIZ/KMT2A/EP300/FGR/ITGAM/RAB27A/ITGB2",18
"GO:0002399","MHC class II protein complex assembly","4/342","14/12706",0.285714285714286,10.6148705096074,5.98636668496868,0.000416845076291771,0.019094517832064,0.016531065993207,"HLA-DRA/HLA-DRB5/HLA-DPA1/HLA-DMA",4
"GO:0002503","peptide antigen assembly with MHC class II protein complex","4/342","14/12706",0.285714285714286,10.6148705096074,5.98636668496868,0.000416845076291771,0.019094517832064,0.016531065993207,"HLA-DRA/HLA-DRB5/HLA-DPA1/HLA-DMA",4
"GO:0045055","regulated exocytosis","14/342","183/12706",0.0765027322404372,2.84223308727191,4.17481103027984,0.000432096533047876,0.0191184374143638,0.0165517743555236,"STXBP2/SYK/CD84/P2RX1/PLEK/RAB31/MYH9/HCK/RAB11FIP1/STXBP5/FGR/ITGAM/RAB27A/ITGB2",14
"GO:0050777","negative regulation of immune response","14/342","183/12706",0.0765027322404372,2.84223308727191,4.17481103027984,0.000432096533047876,0.0191184374143638,0.0165517743555236,"HLA-B/HLA-A/SPN/GRN/SYK/TGFB1/ADAR/CD69/CD59/HCK/RANBP2/LYAR/FGR/PIM1",14
"GO:0002263","cell activation involved in immune response","18/342","273/12706",0.0659340659340659,2.44958550221708,4.02678167025726,0.000432452818946683,0.0191184374143638,0.0165517743555236,"HLA-DRA/STXBP2/JUNB/SPN/GRN/SYK/CD84/TGFB1/FOXP1/CD69/RARA/NFKBIZ/KMT2A/EP300/FGR/ITGAM/RAB27A/ITGB2",18
"GO:0043299","leukocyte degranulation","8/342","68/12706",0.117647058823529,4.37082903336773,4.63524715759559,0.000459444976844953,0.0199975423692404,0.0173128588799841,"STXBP2/SYK/CD84/HCK/FGR/ITGAM/RAB27A/ITGB2",8
"GO:0033002","muscle cell proliferation","13/342","163/12706",0.0797546012269939,2.96304667599469,4.19512211048414,0.00046285737203923,0.0199975423692404,0.0173128588799841,"FOS/AIF1/JUN/TGFB1/FOXP1/SOD2/PRKDC/JARID2/CYBA/RUNX1/PIM1/ARID2/PTEN",13
"GO:2000377","regulation of reactive oxygen species metabolic process","11/342","124/12706",0.0887096774193548,3.29574608564422,4.27248694316574,0.000513854207925178,0.0219513898711407,0.0190044010429572,"NDUFC2/PARL/SYK/TGFB1/SOD2/CYBA/SIRPA/ITGAM/RAB27A/ACP5/ITGB2",11
"GO:0007623","circadian rhythm","13/342","165/12706",0.0787878787878788,2.92713095870991,4.14388797211086,0.000520095858873384,0.0219711606159623,0.0190215175520125,"JUND/TARDBP/PRKDC/RBM4/GNAQ/HUWE1/MYCBP2/OGT/HNRNPD/KMT2A/EP300/PTEN/IMPDH2",13
"GO:0032102","negative regulation of response to external stimulus","20/342","326/12706",0.0613496932515337,2.27926667384207,3.89162023995971,0.000534432220458616,0.0223185807444176,0.0193222962949677,"HLA-B/HLA-A/AIF1/SPN/DUSP1/GRN/SYK/TGFB1/ADAR/PLAUR/GPS2/HCK/RANBP2/SIRPA/LYAR/FGR/PIM1/CHD8/PTEN/ACP5",20
"GO:0002292","T cell differentiation involved in immune response","9/342","87/12706",0.103448275862069,3.84331518451301,4.42581289715744,0.000540060344157397,0.0223185807444176,0.0193222962949677,"HLA-DRA/JUNB/SPN/FOXP1/CD69/RARA/NFKBIZ/KMT2A/EP300",9
"GO:0007507","heart development","25/342","453/12706",0.0551876379690949,2.05033370770561,3.78596048686353,0.000551399569109975,0.022414887037386,0.0194056734034458,"CRIP1/AKAP13/BORCS8/JUN/TGFB1/GRK2/FOXP1/SOD2/PRKDC/JARID2/BASP1/PPP3R1/RARA/CNTRL/CALR/PLEC/RUNX1/EP300/AP1B1/PIM1/HECTD1/ARID2/PTEN/PDLIM7/CTCF",25
"GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","4/342","15/12706",0.266666666666667,9.90721247563353,5.74064127513533,0.000556428713662948,0.022414887037386,0.0194056734034458,"BTG2/CNOT1/TNRC6A/ZFP36",4
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","8/342","70/12706",0.114285714285714,4.24594820384294,4.52904552718046,0.000560077398356568,0.022414887037386,0.0194056734034458,"HLA-DRA/IL2RG/JUNB/CD69/RARA/NFKBIZ/RUNX1/EP300",8
"GO:0051028","mRNA transport","11/342","127/12706",0.0866141732283465,3.21789381590459,4.1777306987141,0.000629289593681068,0.024922489949744,0.0215766289412357,"DDX39B/HNRNPA1/SMG1/PABPN1/SARNP/XPO1/RANBP2/IWS1/QKI/ZFP36/MVP",11
"GO:0043300","regulation of leukocyte degranulation","6/342","40/12706",0.15,5.57280701754386,4.81741451602458,0.000644749457544925,0.0252715199751114,0.0218788014513617,"STXBP2/SYK/CD84/FGR/ITGAM/ITGB2",6
"GO:0051602","response to electrical stimulus","5/342","27/12706",0.185185185185185,6.88000866363439,5.08672473459977,0.000679889909331898,0.0263769534212232,0.0228358297151541,"SOD2/BTG2/CALR/HNRNPD/PTEN",5
"GO:0031047","regulatory ncRNA-mediated gene silencing","11/342","129/12706",0.0852713178294574,3.16800398930142,4.11611302126156,0.000717657136550842,0.0275609336683465,0.0238608598191864,"DDX17/TSNAX/TGFB1/ADAR/RBM4/CNOT1/TNRC6A/EIF4G1/CELF1/ZFP36/PUM1",11
"GO:0002523","leukocyte migration involved in inflammatory response","4/342","16/12706",0.25,9.28801169590643,5.51696749370868,0.000726261338401558,0.0276124560860272,0.0239054653177018,"S100A8/S100A9/NINJ1/ITGB2",4
"GO:0060236","regulation of mitotic spindle organization","6/342","41/12706",0.146341463414634,5.43688489516474,4.73247559377851,0.000738414434493448,0.0277965512865751,0.0240648456139761,"HSPA1A/DYNC1H1/CLTC/DCTN1/NUMA1/RIPOR2",6
"GO:0061014","positive regulation of mRNA catabolic process","10/342","110/12706",0.0909090909090909,3.37745879851143,4.16498944791623,0.000756076086189227,0.028182365487171,0.0243988639991095,"TARDBP/BTG2/CNOT1/TNRC6A/HNRNPD/CSNK2A1/CELF1/QKI/ZFP36/PUM1",10
"GO:1901654","response to ketone","13/342","172/12706",0.0755813953488372,2.80800353597171,3.9704482811929,0.000769932715155583,0.0284202347866168,0.0246047991854012,"FOS/DUSP1/JUND/TGFB1/FOXP1/GNB1/GNAQ/CYBA/BTG2/CALR/HNRNPD/ITGAM/NASP",13
"GO:0002181","cytoplasmic translation","14/342","195/12706",0.0717948717948718,2.66732643574749,3.90222960272421,0.000813039596392853,0.0295427919791168,0.0255766523211324,"RPL17/RPS17/EIF4A1/RPS16/RPL26/RPS18/RPS6/EIF3A/RBM4/OGT/HNRNPD/EIF4G1/ETF1/CPEB4",14
"GO:0006356","regulation of transcription by RNA polymerase I","6/342","42/12706",0.142857142857143,5.30743525480368,4.650277204274,0.000842258395393416,0.0295427919791168,0.0255766523211324,"NOP53/FLNA/LYAR/WDR43/UBTF/BAZ1B",6
"GO:0042119","neutrophil activation","6/342","42/12706",0.142857142857143,5.30743525480368,4.650277204274,0.000842258395393416,0.0295427919791168,0.0255766523211324,"STXBP2/GRN/SYK/PREX1/ITGAM/ITGB2",6
"GO:0045622","regulation of T-helper cell differentiation","6/342","42/12706",0.142857142857143,5.30743525480368,4.650277204274,0.000842258395393416,0.0295427919791168,0.0255766523211324,"HLA-DRA/JUNB/CD69/RARA/NFKBIZ/EP300",6
"GO:0002758","innate immune response-activating signaling pathway","18/342","289/12706",0.0622837370242214,2.31396831178292,3.75790989013309,0.000843750899192527,0.0295427919791168,0.0255766523211324,"S100A8/S100A9/SYK/DDX3X/HSPA1A/PRKDC/NOP53/CYBA/GPS2/OGT/HCK/RANBP2/NFKBIZ/EP300/NFKBIA/CTSS/NINJ1/PUM1",18
"GO:0071383","cellular response to steroid hormone stimulus","13/342","174/12706",0.0747126436781609,2.77572763325939,3.92248845173198,0.000857547045563549,0.0295427919791168,0.0255766523211324,"DDX17/EGLN2/PAGR1/TGFB1/FOXP1/HSPA1A/MT-ND3/CALR/UBR5/CNOT1/EP300/ZBTB7A/ZFP36",13
"GO:0002286","T cell activation involved in immune response","10/342","112/12706",0.0892857142857143,3.3171470342523,4.09639331883889,0.000870276881026061,0.0295427919791168,0.0255766523211324,"HLA-DRA/JUNB/SPN/FOXP1/CD69/RARA/NFKBIZ/KMT2A/EP300/RAB27A",10
"GO:0002698","negative regulation of immune effector process","10/342","112/12706",0.0892857142857143,3.3171470342523,4.09639331883889,0.000870276881026061,0.0295427919791168,0.0255766523211324,"HLA-B/HLA-A/SPN/GRN/CD84/TGFB1/CD69/CD59/PRG2/ACP5",10
"GO:0046822","regulation of nucleocytoplasmic transport","10/342","112/12706",0.0892857142857143,3.3171470342523,4.09639331883889,0.000870276881026061,0.0295427919791168,0.0255766523211324,"TGFB1/TARDBP/RBM4/FLNA/XPO1/UBR5/RANBP2/IWS1/EP300/NFKBIA",10
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","4/342","17/12706",0.235294117647059,8.74165806673547,5.31209260015474,0.000929718702118239,0.0310069342583644,0.026844232516378,"GET3/HLA-DRA/HLA-B/HLA-A",4
"GO:0035278","miRNA-mediated gene silencing by inhibition of translation","4/342","17/12706",0.235294117647059,8.74165806673547,5.31209260015474,0.000929718702118239,0.0310069342583644,0.026844232516378,"RBM4/TNRC6A/EIF4G1/ZFP36",4
"GO:0048384","retinoic acid receptor signaling pathway","5/342","29/12706",0.172413793103448,6.40552530752168,4.84673805092662,0.000956985977277765,0.0316387885705223,0.0273912599629068,"KLF2/RARA/CALR/UBR5/CNOT1",5
"GO:0007059","chromosome segregation","22/342","393/12706",0.0559796437659033,2.07975834412154,3.61627787115566,0.000976548779613913,0.0320072281042422,0.0277102362418576,"CIAO2B/CIAO2A/DUSP1/DDX3X/HSPA1A/DYNC1H1/ARID1A/FLNA/EML4/SENP6/TOP2B/SMARCA2/NUMA1/CSNK2A1/ARID2/CIAO1/STAG1/BAZ1B/PTEN/PUM1/CTCF/RIPOR2",22
"GO:0051170","import into nucleus","12/342","157/12706",0.0764331210191083,2.83964688792044,3.85745284856671,0.00110303501261748,0.0358439240852279,0.0310318532114698,"HNRNPA1/SYK/TGFB1/ADAR/TARDBP/FLNA/PPP3R1/UBR5/RANBP2/EP300/NFKBIA/IPO7",12
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","5/342","30/12706",0.166666666666667,6.19200779727095,4.73506273801193,0.00112336644143147,0.0361952475451056,0.0313360112609832,"GET3/HLA-B/HLA-A/IFI30/CALR",5
"GO:0061158","3'-UTR-mediated mRNA destabilization","4/342","18/12706",0.222222222222222,8.25601039636127,5.12340223503575,0.00117019319795547,0.037387180996863,0.0323679268465878,"TARDBP/HNRNPD/ZFP36/PUM1",4
"GO:0140694","membraneless organelle assembly","22/342","399/12706",0.0551378446115288,2.0484837825558,3.53910098056647,0.00118791848822186,0.0376372174351626,0.0325843957251733,"AKAP13/PRRC2C/RPS6/RNF213/DDX3X/HSPA1A/PRKDC/DYNC1H1/NOP53/FLNA/SENP6/OGT/HCK/CNOT1/TNRC6A/PLEC/NUMA1/CSNK2A1/QKI/STAG1/PTEN/RIPOR2",22
"GO:0045333","cellular respiration","18/342","300/12706",0.06,2.22912280701754,3.583116309493,0.0012910042868624,0.0405652751954616,0.0351193597652782,"NDUFB8/NDUFA7/NDUFC2/IL10RB/SDHAF2/ATP5PO/MT-ATP6/SOD2/MT-ND3/NOP53/OXA1L/PFKL/ETFB/OGT/PLEC/EP300/ZBTB7A/HK3",18
"GO:0090169","regulation of spindle assembly","5/342","31/12706",0.161290322580645,5.99226561026221,4.62834193065687,0.00131024004999453,0.0407081462886241,0.0352430503182612,"HSPA1A/DYNC1H1/SENP6/NUMA1/RIPOR2",5
"GO:0097305","response to alcohol","14/342","205/12706",0.0682926829268293,2.53721295107688,3.69028134014584,0.0013183078638653,0.0407081462886241,0.0352430503182612,"S100A8/FOS/RPS6/JUND/CD4/CD68/TGFB1/SOD2/GNB1/GNAQ/RARA/CYBA/BTG2/HNRNPD",14
"GO:0035195","miRNA-mediated post-transcriptional gene silencing","7/342","62/12706",0.112903225806452,4.19458592718355,4.19361990381781,0.00132767231451588,0.0407081462886241,0.0352430503182612,"TGFB1/RBM4/CNOT1/TNRC6A/EIF4G1/ZFP36/PUM1",7
"GO:0031348","negative regulation of defense response","15/342","230/12706",0.0652173913043478,2.42295957284516,3.62192694433204,0.00142559457489649,0.0433608845900515,0.0375396567216952,"HLA-B/HLA-A/SPN/GRN/SYK/TGFB1/ADAR/GPS2/HCK/RANBP2/SIRPA/LYAR/FGR/PIM1/ACP5",15
"GO:0030595","leukocyte chemotaxis","13/342","185/12706",0.0702702702702703,2.61068436857911,3.67026726188503,0.00150300712408957,0.0453526435380043,0.0392640206936348,"S100A8/S100A9/AIF1/DUSP1/SYK/CALR/IL17RA/PLEC/PREX1/LYST/NINJ1/RIPOR2/ITGB2",13
"GO:0071675","regulation of mononuclear cell migration","10/342","121/12706",0.0826446280991736,3.07041708955585,3.80578989344421,0.00157328910246645,0.0466755237473685,0.040409303346721,"AIF1/SPN/DUSP1/TGFB1/CD69/DOCK8/CALR/NINJ1/RIPOR2/STK10",10
"GO:0002757","immune response-activating signaling pathway","25/342","488/12706",0.0512295081967213,1.90328108522673,3.38418157230315,0.00157981798979433,0.0466755237473685,0.040409303346721,"S100A8/S100A9/HLA-A/FYB1/SYK/DDX3X/FOXP1/HSPA1A/PRKDC/NOP53/CYBA/DGKZ/GPS2/OGT/HCK/RANBP2/NFKBIZ/EP300/FGR/NFKBIA/CTSS/ITGAM/NINJ1/MYO1G/PUM1",25
"GO:1903305","regulation of regulated secretory pathway","9/342","101/12706",0.0891089108910891,3.31057842626368,3.877313037243,0.00158367768632576,0.0466755237473685,0.040409303346721,"STXBP2/SYK/CD84/P2RX1/STXBP5/FGR/ITGAM/RAB27A/ITGB2",9
"GO:0002218","activation of innate immune response","18/342","307/12706",0.0586319218241042,2.17829590262301,3.4757706748185,0.0016698078904045,0.0488354584562916,0.0422792653708087,"S100A8/S100A9/SYK/DDX3X/HSPA1A/PRKDC/NOP53/CYBA/GPS2/OGT/HCK/RANBP2/NFKBIZ/EP300/NFKBIA/CTSS/NINJ1/PUM1",18
"GO:0036230","granulocyte activation","6/342","48/12706",0.125,4.64400584795322,4.20666596557204,0.00172119324631361,0.0492799309129159,0.042664067101716,"STXBP2/GRN/SYK/PREX1/ITGAM/ITGB2",6
"GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","5/342","33/12706",0.151515151515152,5.62909799751905,4.42827432441039,0.00175143749293024,0.0492799309129159,0.042664067101716,"OXA1L/UBE2W/RARA/UBR5/CLPP",5
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","5/342","33/12706",0.151515151515152,5.62909799751905,4.42827432441039,0.00175143749293024,0.0492799309129159,0.042664067101716,"HLA-DRA/IL2RG/RARA/NFKBIZ/EP300",5
"GO:0033273","response to vitamin","7/342","65/12706",0.107692307692308,4.00098965362123,4.03414357164275,0.00175476278565854,0.0492799309129159,0.042664067101716,"CD4/TGFB1/SOD2/RARA/UBR5/NFKBIZ/PIM1",7
"GO:0009205","purine ribonucleoside triphosphate metabolic process","15/342","235/12706",0.0638297872340425,2.37140724150803,3.52915407749709,0.0017625447679811,0.0492799309129159,0.042664067101716,"NDUFB8/NDUFA7/NDUFC2/ATP5PO/MT-ATP6/TGFB1/HSPA1A/MT-ND3/PFKL/OGT/NME4/EP300/ZBTB7A/HK3/IMPDH2",15
"GO:0002283","neutrophil activation involved in immune response","4/342","20/12706",0.2,7.43040935672515,4.78643487937655,0.00177573659523132,0.0492799309129159,0.042664067101716,"STXBP2/SYK/ITGAM/ITGB2",4
"GO:1902074","response to salt","4/342","20/12706",0.2,7.43040935672515,4.78643487937655,0.00177573659523132,0.0492799309129159,0.042664067101716,"HNRNPA1/TGFB1/XPO1/HNRNPD",4
"GO:0007229","integrin-mediated signaling pathway","9/342","103/12706",0.087378640776699,3.24629535002555,3.80688179336432,0.00181626256004295,0.0496793543401677,0.0430098676656896,"FYB1/SYK/FLNA/PLEK/MYH9/HCK/FGR/ITGAM/ITGB2",9
"GO:0061157","mRNA destabilization","9/342","103/12706",0.087378640776699,3.24629535002555,3.80688179336432,0.00181626256004295,0.0496793543401677,0.0430098676656896,"TARDBP/BTG2/CNOT1/TNRC6A/HNRNPD/CSNK2A1/CELF1/ZFP36/PUM1",9
"GO:0050821","protein stabilization","14/342","213/12706",0.0657276995305164,2.44191856793784,3.52953957377226,0.00189160417971235,0.0513705649376168,0.0444740321049663,"IFI30/GRN/AAK1/HSPA1A/NOP53/FLNA/GNAQ/CALR/CSNK2A1/USP33/EP300/PIM1/PTEN/CFP",14
"GO:0071356","cellular response to tumor necrosis factor","13/342","190/12706",0.068421052631579,2.54198214835334,3.56159275037045,0.00190797810734233,0.0514394836614174,0.0445336984438252,"FOS/SYK/FOXP1/HSPA1A/CPNE1/PRPF8/KLF2/CYBA/COMMD7/GPS2/NFKBIA/ZFP36/NKIRAS2",13
"GO:0030099","myeloid cell differentiation","22/342","415/12706",0.0530120481927711,1.96950609455365,3.33965705561223,0.00195352695637106,0.0514394836614174,0.0445336984438252,"FOS/JUNB/CD4/JUN/TGFB1/FOXP1/ADAR/HSPA1A/PRKDC/EVI2B/FLNA/KLF2/RARA/MYH9/LYAR/RUNX1/EP300/ZBTB7A/HIPK2/QKI/NFKBIA/ZFP36",22
"GO:0043484","regulation of RNA splicing","12/342","168/12706",0.0714285714285714,2.65371762740184,3.58858099934234,0.0019683642788633,0.0514394836614174,0.0445336984438252,"HNRNPH2/DDX17/HNRNPA1/HSPA1A/MBNL1/RBM4/POLR2A/HNRNPH1/CELF1/ZBTB7A/QKI/MBNL2",12
"GO:0042307","positive regulation of protein import into nucleus","5/342","34/12706",0.147058823529412,5.46353629170967,4.33427872558739,0.00200879768753942,0.0514394836614174,0.0445336984438252,"TGFB1/TARDBP/FLNA/UBR5/EP300",5
"GO:0010936","negative regulation of macrophage cytokine production","3/342","10/12706",0.3,11.1456140350877,5.33784267290159,0.00201510070820046,0.0514394836614174,0.0445336984438252,"TGFB1/PRG2/ACP5",3
"GO:0036490","regulation of translation in response to endoplasmic reticulum stress","3/342","10/12706",0.3,11.1456140350877,5.33784267290159,0.00201510070820046,0.0514394836614174,0.0445336984438252,"PPP1R15A/DDX3X/EIF4G1",3
"GO:1904627","response to phorbol 13-acetate 12-myristate","3/342","10/12706",0.3,11.1456140350877,5.33784267290159,0.00201510070820046,0.0514394836614174,0.0445336984438252,"FOS/CYBA/BTG2",3
"GO:0032355","response to estradiol","8/342","85/12706",0.0941176470588235,3.49666322669419,3.84099227409931,0.0020159082234485,0.0514394836614174,0.0445336984438252,"ARPC1B/DUSP1/CD4/TGFB1/RARA/CALR/HNRNPD/ITGAM",8
"GO:0045445","myoblast differentiation","8/342","85/12706",0.0941176470588235,3.49666322669419,3.84099227409931,0.0020159082234485,0.0514394836614174,0.0445336984438252,"DDX17/TGFB1/MBNL1/ARID1A/SMARCA2/PLEC/ARID2/RIPOR2",8
"GO:0022613","ribonucleoprotein complex biogenesis","23/342","443/12706",0.0519187358916479,1.92888730479321,3.30969074766856,0.0020319184748609,0.0515023602761409,0.0445881338308072,"RBIS/DDX39B/RPS17/RPS16/RPL26/DDX17/RPS6/DDX3X/ADAR/EIF3A/PRKDC/NOP53/PRPF8/LUC7L3/SNRNP200/XPO1/FBL/LYAR/CELF1/DDX42/WDR43/WDR74/EMG1",23
"GO:0071674","mononuclear cell migration","13/342","192/12706",0.0677083333333333,2.51550316764133,3.51908921430437,0.0020933800616003,0.0520353716673808,0.0450495880849137,"AIF1/SPN/DUSP1/TGFB1/CD69/DOCK8/CALR/PLEC/SIRPA/NINJ1/MYO1G/RIPOR2/STK10",13
"GO:0007492","endoderm development","7/342","67/12706",0.104477611940299,3.88155712664746,3.93304728563627,0.00209400627698823,0.0520353716673808,0.0450495880849137,"DUSP1/TGFB1/BPTF/MYH9/TNRC6A/EP300/ITGB2",7
"GO:0072678","T cell migration","7/342","67/12706",0.104477611940299,3.88155712664746,3.93304728563627,0.00209400627698823,0.0520353716673808,0.0450495880849137,"AIF1/SPN/CD69/DOCK8/PLEC/MYO1G/RIPOR2",7
"GO:0043302","positive regulation of leukocyte degranulation","4/342","21/12706",0.19047619047619,7.07658033973823,4.63494457608911,0.00214751444703096,0.0530185060234526,0.0459007359936145,"SYK/FGR/ITGAM/ITGB2",4
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","9/342","106/12706",0.0849056603773585,3.15441906653426,3.70440731832558,0.00221559663738829,0.053998066765066,0.0467487900479973,"NDUFB8/NDUFA7/NDUFC2/ATP5PO/MT-ATP6/TGFB1/MT-ND3/NME4/IMPDH2",9
"GO:0050779","RNA destabilization","9/342","106/12706",0.0849056603773585,3.15441906653426,3.70440731832558,0.00221559663738829,0.053998066765066,0.0467487900479973,"TARDBP/BTG2/CNOT1/TNRC6A/HNRNPD/CSNK2A1/CELF1/ZFP36/PUM1",9
"GO:0008380","RNA splicing","22/342","421/12706",0.0522565320665083,1.94143712408496,3.26712444471597,0.00233315131269514,0.0554627684081663,0.0480168545121227,"DDX39B/HNRNPH2/HNRNPUL2/DDX17/HNRNPA1/HSPA1A/MBNL1/TARDBP/RBM4/PRPF8/LUC7L3/ZC3H13/SNRNP200/POLR2A/HNRNPH1/IWS1/CELF1/DDX42/ZBTB7A/QKI/CWC25/MBNL2",22
"GO:0006397","mRNA processing","23/342","448/12706",0.0513392857142857,1.90735954469507,3.25184247945264,0.00234332723510947,0.0554627684081663,0.0480168545121227,"DDX39B/HNRNPUL2/DDX17/HNRNPA1/ADAR/MBNL1/TARDBP/RBM4/PRPF8/PABPN1/LUC7L3/ZC3H13/PCF11/SNRNP200/HNRNPH1/IWS1/CELF1/DDX42/ZBTB7A/QKI/CWC25/CHD8/MBNL2",23
"GO:0009144","purine nucleoside triphosphate metabolic process","15/342","242/12706",0.0619834710743802,2.30281281716688,3.40315613603787,0.00234398831348178,0.0554627684081663,0.0480168545121227,"NDUFB8/NDUFA7/NDUFC2/ATP5PO/MT-ATP6/TGFB1/HSPA1A/MT-ND3/PFKL/OGT/NME4/EP300/ZBTB7A/HK3/IMPDH2",15
"GO:0002886","regulation of myeloid leukocyte mediated immunity","6/342","51/12706",0.117647058823529,4.37082903336773,4.0115446342847,0.00236129518283586,0.0554627684081663,0.0480168545121227,"STXBP2/SYK/CD84/FGR/ITGAM/ITGB2",6
"GO:0045058","T cell selection","6/342","51/12706",0.117647058823529,4.37082903336773,4.0115446342847,0.00236129518283586,0.0554627684081663,0.0480168545121227,"SPN/SYK/CD4/CD69/NFATC3/EP300",6
"GO:0009145","purine nucleoside triphosphate biosynthetic process","9/342","107/12706",0.0841121495327103,3.12493851451058,3.67105683762693,0.00236322158919593,0.0554627684081663,0.0480168545121227,"NDUFB8/NDUFA7/NDUFC2/ATP5PO/MT-ATP6/TGFB1/MT-ND3/NME4/IMPDH2",9
"GO:0006606","protein import into nucleus","11/342","151/12706",0.0728476821192053,2.70644049417141,3.50826308018322,0.00256936147967376,0.0585029442092212,0.050648884670737,"SYK/TGFB1/ADAR/TARDBP/FLNA/PPP3R1/UBR5/RANBP2/EP300/NFKBIA/IPO7",11
"GO:0050657","nucleic acid transport","11/342","151/12706",0.0728476821192053,2.70644049417141,3.50826308018322,0.00256936147967376,0.0585029442092212,0.050648884670737,"DDX39B/HNRNPA1/SMG1/PABPN1/SARNP/XPO1/RANBP2/IWS1/QKI/ZFP36/MVP",11
"GO:0050658","RNA transport","11/342","151/12706",0.0728476821192053,2.70644049417141,3.50826308018322,0.00256936147967376,0.0585029442092212,0.050648884670737,"DDX39B/HNRNPA1/SMG1/PABPN1/SARNP/XPO1/RANBP2/IWS1/QKI/ZFP36/MVP",11
"GO:0035994","response to muscle stretch","4/342","22/12706",0.181818181818182,6.75491759702286,4.49307039289511,0.00256969797026301,0.0585029442092212,0.050648884670737,"FOS/JUN/NFKBIA/RAF1",4
"GO:2000319","regulation of T-helper 17 cell differentiation","4/342","22/12706",0.181818181818182,6.75491759702286,4.49307039289511,0.00256969797026301,0.0585029442092212,0.050648884670737,"JUNB/CD69/NFKBIZ/EP300",4
"GO:0002274","myeloid leukocyte activation","14/342","221/12706",0.0633484162895928,2.35352332565955,3.3758916353837,0.00265824035887794,0.0596852168698435,0.0516724364329025,"AIF1/STXBP2/GRN/SYK/JUND/CD84/JUN/TGFB1/FOXP1/PREX1/FGR/ITGAM/PTPRE/ITGB2",14
"GO:0045921","positive regulation of exocytosis","7/342","70/12706",0.1,3.71520467836257,3.78850333759438,0.00269538080054941,0.0596852168698435,0.0516724364329025,"SYK/STXBP5/FGR/ITGAM/HGS/RAB27A/ITGB2",7
"GO:0072594","establishment of protein localization to organelle","22/342","426/12706",0.0516431924882629,1.91865030337973,3.20757432469068,0.00269565677935118,0.0596852168698435,0.0516724364329025,"TOMM6/TIMM10B/PARL/SYK/CD68/TGFB1/ADAR/TARDBP/OXA1L/FLNA/PPP3R1/HUWE1/UBR5/RANBP2/PAM16/CSNK2A1/EP300/NFKBIA/IPO7/HGS/AP3D1/SORL1",22
