"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
5.54161203814758e-06,0.324550812172247,0.632,0.691,0.0989787326133539,"CD63",FALSE
6.32343217309932e-06,0.316491645727451,0.222,0.284,0.112942822043727,"PRDX3",FALSE
6.5700653118837e-06,0.484615263045598,0.145,0.195,0.117347936535555,"TMEM60",FALSE
6.65040367495577e-06,0.270409719191949,0.25,0.32,0.118782860038385,"RAB32",FALSE
7.25782702227361e-06,0.459191052606567,0.447,0.447,0.129632048444829,"SLC18A2",FALSE
8.18714304659428e-06,1.23088117932881,0.172,0.15,0.14623056195522,"MINOS1",FALSE
9.22901201115852e-06,0.326183664678417,0.082,0.115,0.164839383531302,"TRAF3IP3",FALSE
1.0875787772089e-05,0.393099561067016,0.195,0.253,0.194252445397281,"UBE2N",FALSE
1.17169624222894e-05,0.333068772346377,0.213,0.275,0.209276665824512,"PSMA3",FALSE
1.19502275356555e-05,0.710232502076796,0.203,0.174,0.213443014014344,"ISCA1",FALSE
1.29592995850867e-05,0.251617099889521,0.139,0.185,0.231466049889234,"ACOT7",FALSE
1.30918606517968e-05,0.289898529515783,0.167,0.216,0.233833723101742,"ARL2BP",FALSE
1.57426035252557e-05,-0.425536144608948,0.2,0.244,0.281178641564592,"MXD1",FALSE
1.64633166229422e-05,0.453473589685584,0.079,0.112,0.294051298202371,"HACD1",FALSE
1.74178461681943e-05,0.640653873874741,0.363,0.352,0.311100150410118,"PRKAR1A",FALSE
1.79504221259041e-05,0.418450859801659,0.167,0.217,0.320612489590772,"RNF181",FALSE
1.81394759977367e-05,0.296382155529056,0.322,0.415,0.323989180795575,"NDUFB2",FALSE
1.82260513869961e-05,0.407435799463122,0.107,0.145,0.325535503823137,"PCIF1",FALSE
1.82992737214614e-05,0.272440924177375,0.813,0.842,0.326843327939023,"ACTG1",FALSE
2.00969647238142e-05,0.893361806518683,0.256,0.237,0.358951886932046,"ANKRD46",FALSE
2.12996165582959e-05,0.285704366495552,0.109,0.147,0.380432451347723,"MRPL18",FALSE
2.25868844281815e-05,0.308837695973184,0.339,0.438,0.403424342771749,"COX7A2",FALSE
2.39661127738565e-05,0.441917086833401,0.261,0.345,0.42805874025385,"TMEM50A",FALSE
2.55527729606177e-05,0.440484181451618,0.082,0.114,0.456398077849593,"SUCLA2",FALSE
2.81117890395369e-05,0.852141781677423,0.157,0.128,0.502104664035168,"PTTG1",FALSE
2.81497569087423e-05,0.278409365919657,0.096,0.131,0.502782808147046,"GLRX3",FALSE
2.87379955019427e-05,0.475344030216177,0.122,0.162,0.513289337660198,"UCHL3",FALSE
3.25242631696384e-05,0.28438481666627,0.194,0.249,0.580915864472911,"MPC1",FALSE
3.25380156334577e-05,0.328849066953148,0.236,0.303,0.581161497229188,"PSMB2",FALSE
3.70623971602644e-05,0.255068611258477,0.088,0.119,0.661971475679482,"ELOF1",FALSE
3.82831510150008e-05,0.285459159820207,0.213,0.271,0.683775360278928,"PSMB5",FALSE
3.93499322137069e-05,0.255528412791371,0.128,0.168,0.702829139269019,"FMC1",FALSE
3.98338638048081e-05,0.387011198284545,0.127,0.168,0.711472641417678,"PLGRKT",FALSE
4.06269988998032e-05,0.704807829673225,0.269,0.249,0.725638827349385,"MYL9",FALSE
4.44712018154564e-05,0.93907045970051,0.248,0.234,0.794300135625867,"ATXN10",FALSE
5.15902958439774e-05,0.268601622511488,0.15,0.196,0.92145427406928,"PPM1M",FALSE
5.21463143605629e-05,0.431762626835275,0.077,0.106,0.931385320794014,"PWP1",FALSE
5.42646216662051e-05,0.250067210877628,0.429,0.55,0.969220407580089,"SSR4",FALSE
5.67649878041756e-05,0.28748648386477,0.075,0.103,1,"ERG28",FALSE
6.39668920775526e-05,-0.272085673633182,0.08,0.108,1,"FCHO2",FALSE
6.86426705852356e-05,0.263167520181551,0.335,0.434,1,"RAN",FALSE
7.00539115703914e-05,0.54290155801844,0.528,0.56,1,"LAPTM4A",FALSE
7.01422749280065e-05,0.483632416383396,0.182,0.244,1,"CARD16",FALSE
7.25972843325536e-05,0.505127009362719,0.128,0.169,1,"SPTSSA",FALSE
7.43951267288212e-05,0.260501817952276,0.282,0.367,1,"VDAC2",FALSE
8.50926217837227e-05,-0.822926138862863,0.16,0.191,1,"MTRNR2L10",FALSE
9.07476493983183e-05,0.553266109604123,0.184,0.243,1,"NDUFAF3",FALSE
9.14059118138698e-05,0.301140934805993,0.174,0.218,1,"GID8",FALSE
9.98536008477116e-05,0.637261866366141,0.153,0.127,1,"ANXA3",FALSE
0.000103257767183918,0.321982619703415,0.111,0.145,1,"SMIM19",FALSE
0.0001085158735227,0.307995683922364,0.079,0.107,1,"HSDL2",FALSE
0.000109125361607189,0.363696809491565,0.229,0.289,1,"RSU1",FALSE
0.000113056324376135,0.41206549723696,0.146,0.188,1,"SLBP",FALSE
0.000116124719277726,0.396688612472551,0.095,0.126,1,"TMEM248",FALSE
0.000142504949963273,0.476733263033502,0.11,0.145,1,"FAM162A",FALSE
0.00014390601609024,0.537933330972042,0.139,0.112,1,"DNAJB7",FALSE
0.000151221063672205,0.410164961076406,0.076,0.104,1,"CASP3",FALSE
0.000154184476063347,0.419572359620304,0.073,0.1,1,"MOCS2",FALSE
0.000159848077305244,0.30579778834038,0.184,0.23,1,"CHMP5",FALSE
0.000168730322538228,0.385136448964559,0.557,0.549,1,"CPA3",FALSE
0.000181697980995193,0.331992784421197,0.117,0.151,1,"TSG101",FALSE
0.000188045927972591,0.359644414778527,0.085,0.114,1,"ACYP2",FALSE
0.000195866358724968,0.307922804838629,0.315,0.401,1,"MT2A",FALSE
0.000212719054715608,0.539722903129324,0.449,0.472,1,"CLU",FALSE
0.00023859574707172,0.345109303941253,0.308,0.377,1,"NDUFB11",FALSE
0.000248033961085101,0.73379519259317,0.339,0.336,1,"MKRN1",FALSE
0.000312195156186564,0.284243530452515,0.148,0.186,1,"TRAPPC4",FALSE
0.0003252412820825,0.267440393810423,0.414,0.521,1,"VPS28",FALSE
0.000347324441622319,0.263959672513534,0.107,0.139,1,"GBE1",FALSE
0.000371100252789235,0.375707600830685,0.092,0.12,1,"UBL4A",FALSE
0.00039457457708188,0.526338988594743,0.074,0.1,1,"FH",FALSE
0.000403768330152581,0.570245700422173,0.126,0.103,1,"PNPO",FALSE
0.000415991288437319,0.386721397613097,0.085,0.112,1,"GEMIN7",FALSE
0.000454559683083092,0.747931319990096,0.174,0.151,1,"R3HDM4",FALSE
0.000457695558261351,0.28648236411252,0.281,0.355,1,"CAPZA2",FALSE
0.000466007477080176,0.413625654467742,0.082,0.108,1,"NDUFS1",FALSE
0.000471818463177185,0.304213107657795,0.128,0.163,1,"NCK1",FALSE
0.000481454204375528,1.36900864079285,0.13,0.113,1,"C19orf70",FALSE
0.000503358251428734,0.395535798530095,0.089,0.116,1,"COPS8",FALSE
0.000550483819978749,0.366544393963018,0.139,0.175,1,"DHRS1",FALSE
0.000638317145790404,0.387736251986049,0.078,0.103,1,"TIA1",FALSE
0.000655575170753642,0.345180464479438,0.218,0.269,1,"MGST3",FALSE
0.000684052304207828,0.287177575312643,0.209,0.18,1,"RBM38",FALSE
0.000778935121943023,0.539811794591034,0.133,0.111,1,"CEBPE",FALSE
0.000841724758918408,0.254276035909175,0.148,0.182,1,"SNX4",FALSE
0.00127658508194639,0.465962599824396,0.082,0.105,1,"COPS4",FALSE
0.00132421321809443,0.391568526418459,0.177,0.217,1,"ACTR10",FALSE
0.00158586598963839,0.270712944192921,0.087,0.111,1,"VAPB",FALSE
0.00187532778824354,0.283539568766285,0.139,0.173,1,"DDIT4",FALSE
0.00193706308979146,0.539059581988646,0.247,0.225,1,"COL6A3",FALSE
0.00197265031509441,0.278814678160739,0.147,0.183,1,"LTA4H",FALSE
0.00204992296675139,0.530132611354017,0.186,0.232,1,"CYCS",FALSE
0.00212588746745468,0.529829146030196,0.192,0.171,1,"GCLM",FALSE
0.00220912343808451,0.382677612338507,0.226,0.274,1,"TXNL1",FALSE
0.00230834921854541,0.406002432434466,0.084,0.107,1,"DTNBP1",FALSE
0.00241893263002602,0.284035070328732,0.432,0.536,1,"DAD1",FALSE
0.00261934150938399,0.374677582296211,0.086,0.109,1,"TRAPPC2B",FALSE
0.00273069936583315,0.51694185064786,0.183,0.228,1,"DDX39A",FALSE
0.00280605039910822,0.43762637925698,0.105,0.131,1,"CHIC2",FALSE
0.00290652004937871,0.481337321070244,0.146,0.179,1,"RRAGA",FALSE
0.00348218465981284,0.263730610594448,0.195,0.243,1,"RGS13",FALSE
0.00359247117303269,0.513940113709138,0.123,0.154,1,"PLAC8",FALSE
0.00379785763417438,0.358793996132175,0.102,0.126,1,"NSMCE4A",FALSE
0.00399588434626191,0.323582585451414,0.164,0.197,1,"TMEM30A",FALSE
0.00414798857393669,0.326224259909288,0.117,0.143,1,"STK16",FALSE
0.0043641125679702,0.356979833666418,0.096,0.119,1,"MED21",FALSE
0.00476420855782399,0.320367299952338,0.111,0.135,1,"ATG101",FALSE
0.0049945250362574,0.746744019559047,0.127,0.109,1,"S100A13",FALSE
0.00549729732416639,0.364522549218304,0.268,0.323,1,"PLIN2",FALSE
0.00575302154190592,0.58541281272348,0.274,0.266,1,"PPP1CB",FALSE
0.00604205297184257,0.588369135908523,0.104,0.129,1,"LMBRD1",FALSE
0.0064502066114323,0.259939388389155,0.44,0.552,1,"ABRACL",FALSE
0.00655266111507936,0.341984986828795,0.245,0.295,1,"MSRA",FALSE
0.00673640833057981,0.262371960085284,0.333,0.404,1,"RAP1A",FALSE
0.00697467584635071,0.422622394995902,0.101,0.084,1,"TACSTD2",FALSE
0.00728515102112886,0.368570236854521,0.541,0.607,1,"SEC61G",FALSE
0.00768017681386328,0.502795331290306,0.258,0.316,1,"MDH1",FALSE
0.00778798546301313,0.268689073937182,0.096,0.118,1,"VRK1",FALSE
0.0084337775192011,0.464669935438014,0.233,0.282,1,"CD53",FALSE
0.00844378986787147,0.468336673184797,0.227,0.277,1,"SYPL1",FALSE
0.00937430994724126,0.425362006053071,0.291,0.361,1,"GPI",FALSE
0.00966083635561548,0.582812598136665,0.125,0.153,1,"AL133415.1",FALSE
0.0117009038004396,0.370201720027866,0.464,0.511,1,"UCP2",FALSE
0.012243831734504,0.374687741452429,0.257,0.31,1,"TECR",FALSE
0.0126768003379373,0.529597245410094,0.346,0.356,1,"FCER1A",FALSE
0.0134981490086026,0.254544328284302,0.472,0.495,1,"CD9",FALSE
0.013840235536631,0.274800411515418,0.336,0.388,1,"ISCU",FALSE
0.0143642897883499,0.477794683414651,0.102,0.127,1,"SVOPL",FALSE
0.0154898826142741,0.345081745545462,0.26,0.315,1,"ALDH1A1",FALSE
0.015688828515525,0.376874886074232,0.464,0.513,1,"BNIP3L",FALSE
0.0181251144593928,0.327788415549912,0.24,0.231,1,"PRDX2",FALSE
0.0192046978801176,0.335679438349904,0.148,0.173,1,"KIF2A",FALSE
0.0195709580083794,0.390852779835978,0.151,0.177,1,"FRG1",FALSE
0.0201470637470161,0.307720239952384,0.573,0.657,1,"EMP3",FALSE
0.0218571186760751,0.293144936259948,0.111,0.131,1,"TMEM50B",FALSE
0.0220255036237958,0.404649992251957,0.138,0.163,1,"YEATS4",FALSE
0.0240139943129533,0.360898440126184,0.381,0.489,1,"UQCRQ",FALSE
0.0245619041646497,0.390275154561693,0.446,0.548,1,"SPCS1",FALSE
0.0253092270456353,0.335719640480236,0.328,0.404,1,"SCP2",FALSE
0.0285676500730084,0.368346203398535,0.225,0.267,1,"GYG1",FALSE
0.0299072414440309,0.440015644006715,0.132,0.155,1,"ITM2C",FALSE
0.0310723171974634,0.599429464035413,0.099,0.118,1,"PDCL3",FALSE
0.0335774538219949,0.357203720522782,0.157,0.142,1,"MAPK13",FALSE
0.0336257296841167,0.375560852312087,0.383,0.39,1,"UTS2",FALSE
0.0377816916179164,0.313727422829106,0.096,0.113,1,"ZMPSTE24",FALSE
0.0393838062377685,0.268351379583647,0.086,0.101,1,"FAM160A2",FALSE
0.0400900785700791,0.354207661317917,0.186,0.174,1,"GLRX5",FALSE
0.0403928142383494,0.430501058710129,0.235,0.281,1,"DEGS1",FALSE
0.0410651612813751,0.421042422112143,0.134,0.121,1,"RFK",FALSE
0.04186829569633,0.281513614498697,0.218,0.254,1,"FAM107B",FALSE
0.0431760492487385,0.503687345215931,0.091,0.107,1,"PEF1",FALSE
0.0437627997533322,0.387091951739591,0.089,0.105,1,"IMMP1L",FALSE
0.0445501503416437,0.558302085142395,0.094,0.114,1,"CALB2",FALSE
0.047169748379219,0.369066860959279,0.329,0.392,1,"TUBA1A",FALSE
0.0493767781717134,0.267880302059411,0.093,0.108,1,"RMND5B",FALSE
0.0498571730581196,0.259157283593004,0.086,0.101,1,"ERO1A",FALSE
0.0499907072729461,0.345766972443144,0.089,0.104,1,"PSTPIP1",FALSE
0.0549275192733579,0.55879309713577,0.174,0.165,1,"CMAS",FALSE
0.056190832386084,0.338329300617271,0.125,0.146,1,"SLA",FALSE
0.059668539680403,0.7341576714358,0.133,0.124,1,"AL136454.1",FALSE
0.0596950996149018,0.299827797602537,0.108,0.126,1,"UBL3",FALSE
0.0642525907890824,0.315585475978361,0.089,0.104,1,"MCEE",FALSE
0.0708483138550563,0.312254894769277,0.113,0.13,1,"TMEM216",FALSE
0.0718079932769313,0.559668441694919,0.349,0.365,1,"GHITM",FALSE
0.0722019915844923,0.530665225251135,0.177,0.17,1,"LTB4R",FALSE
0.0742052828720535,0.267786119196454,0.524,0.629,1,"ATP6V0E1",FALSE
0.0745429012668429,0.26446932751341,0.236,0.271,1,"ALDH2",FALSE
0.0753523505712115,0.354827747095572,0.09,0.104,1,"IMPA1",FALSE
0.0809947188996079,0.344393019308907,0.532,0.592,1,"COX8A",FALSE
0.0819912407875164,0.439810433065381,0.096,0.111,1,"NIPSNAP3A",FALSE
0.0837686655916335,0.282810520855683,0.377,0.458,1,"TIMP1",FALSE
0.0865306264674984,0.288642704802784,0.535,0.638,1,"NDUFA3",FALSE
0.087185501136936,0.374495017556174,0.097,0.112,1,"DRAM1",FALSE
0.0898949793544548,0.513997684155856,0.107,0.124,1,"EMC2",FALSE
0.0902283638217491,0.268063819098546,0.129,0.146,1,"SERTAD1",FALSE
0.0979110096954231,0.363254061220386,0.253,0.247,1,"DCAF12",FALSE
0.11263721720614,0.376866905867901,0.088,0.101,1,"RCHY1",FALSE
0.11863849697546,0.483658616181091,0.254,0.251,1,"RIOK3",FALSE
0.118983405179038,0.553909954308827,0.094,0.108,1,"RFC2",FALSE
0.119285739853131,0.340576372257922,0.43,0.519,1,"ATP5F1C",FALSE
0.122230640143615,0.40855533002033,0.097,0.111,1,"CETN3",FALSE
0.129533369798245,0.393960756631897,0.147,0.167,1,"ALDH3B1",FALSE
0.135144984473541,0.307267403075445,0.531,0.644,1,"SRP14",FALSE
0.136212859546141,0.514995633566518,0.142,0.162,1,"STAT1",FALSE
0.143705635251899,0.253341584241464,0.104,0.116,1,"WIPI1",FALSE
0.148697108222367,0.451708502197188,0.187,0.214,1,"ADPGK",FALSE
0.15328151316551,0.406388129390531,0.421,0.468,1,"GABARAPL2",FALSE
0.154674667038773,-0.350706624674831,0.204,0.215,1,"MTRNR2L6",FALSE
0.15961434145053,0.332029356691338,0.54,0.6,1,"PRDX1",FALSE
0.16578400017334,0.4686604111466,0.134,0.151,1,"B3GNT2",FALSE
0.166836376172629,0.374597560255582,0.421,0.511,1,"PEBP1",FALSE
0.166931412395768,0.366929967895884,0.126,0.118,1,"SAP30",FALSE
0.174042003567105,0.2633636441225,0.477,0.575,1,"TMBIM6",FALSE
0.175996902485177,0.375834323498245,0.107,0.099,1,"C19orf12",FALSE
0.216655096739992,0.270368294096824,0.108,0.119,1,"BBIP1",FALSE
0.242671426394643,0.369982410306865,0.132,0.125,1,"ST3GAL5",FALSE
0.252744158305699,-0.47650820979917,0.298,0.293,1,"ACTG2",FALSE
0.261238966909482,0.327432478981193,0.441,0.5,1,"ARF5",FALSE
0.26327802774715,0.80530932597441,0.211,0.218,1,"FKBP2",FALSE
0.264804112919821,-0.633206158376868,0.115,0.106,1,"LTF",FALSE
0.269199751584587,0.392987786463546,0.168,0.163,1,"GADD45A",FALSE
0.286437271587193,0.357014452983948,0.337,0.347,1,"MPC2",FALSE
0.288912595655792,0.627125732790394,0.108,0.12,1,"TXNDC9",FALSE
0.292689290011618,0.371018317715862,0.165,0.162,1,"SLC25A37",FALSE
0.312967669119777,0.469215435975443,0.16,0.177,1,"PLBD1",FALSE
0.324083911440983,0.476719180210031,0.201,0.23,1,"MAOB",FALSE
0.337816154225009,0.370190968890244,0.512,0.601,1,"SKP1",FALSE
0.35668460606937,0.394294206983231,0.361,0.435,1,"TAGLN2",FALSE
0.381146197506843,0.788435588903668,0.123,0.123,1,"CDKN2A",FALSE
0.410602340756577,0.445506226147289,0.231,0.262,1,"CMA1",FALSE
0.417398781773462,0.517500547944125,0.27,0.283,1,"MPP1",FALSE
0.437582285868807,0.516967327487263,0.339,0.378,1,"DSTN",FALSE
0.451701674059028,0.279886412177856,0.559,0.652,1,"IFITM2",FALSE
0.45992460166431,0.352161196654185,0.173,0.169,1,"BOLA3",FALSE
0.481467624387639,0.350992579804748,0.443,0.531,1,"MYL12A",FALSE
0.496126511314531,0.257628330255399,0.15,0.146,1,"TFDP2",FALSE
0.547296355337639,0.333100430808228,0.134,0.132,1,"CRISPLD2",FALSE
0.553658217546207,0.509976487456094,0.244,0.25,1,"CCNDBP1",FALSE
0.560741862324724,1.02901232754872,0.1,0.101,1,"SEPT11",FALSE
0.563964036141946,0.392581234913504,0.1,0.107,1,"RAB3D",FALSE
0.57727292898266,0.401003885251409,0.291,0.302,1,"YPEL5",FALSE
0.594696841375504,0.272318198895625,0.183,0.195,1,"UROD",FALSE
0.613251204367859,0.447161380444258,0.176,0.195,1,"NTM",FALSE
0.643900862275505,0.259386860307956,0.179,0.181,1,"PSME3",FALSE
0.732232518009045,0.535401226224835,0.273,0.296,1,"SLC25A39",FALSE
0.738095901903645,0.415638914939892,0.11,0.114,1,"INTS12",FALSE
0.751081212114897,0.337476408783371,0.52,0.595,1,"H2AFZ",FALSE
0.755870509603711,0.313946546263693,0.358,0.405,1,"AL157895.1",FALSE
0.759736680137005,0.277450715049917,0.502,0.578,1,"LMO4",FALSE
0.762361604273058,0.267034445654184,0.182,0.189,1,"TMEM234",FALSE
0.771165195952369,0.452048337258639,0.315,0.354,1,"STMN1",FALSE
0.798211404158074,0.388249508047001,0.456,0.535,1,"CTSC",FALSE
0.823121261129382,0.516015382145643,0.407,0.48,1,"ARL6IP5",FALSE
0.823402714474702,0.338034457113704,0.105,0.106,1,"TMEM38B",FALSE
0.845589642174023,0.32912451563966,0.108,0.111,1,"AUH",FALSE
0.854746179785081,0.517776063311912,0.103,0.108,1,"C5AR1",FALSE
0.863723841168798,0.299824644680818,0.098,0.101,1,"RGCC",FALSE
0.942775739428041,0.310786697255678,0.366,0.41,1,"TPSD1",FALSE
0.962874937997853,0.572556910225793,0.118,0.123,1,"ABHD5",FALSE
