"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.7173887160137e-43,1.0865236021981,0.286,0.056,1.02118279856721e-38,"12","MAD2L1BP"
5.80897773698157e-43,0.644637750278775,0.386,0.093,1.03754151360228e-38,"12","CUL1"
6.75087356124401e-43,1.40251930824399,0.936,0.4,1.20577352677379e-38,"12","EIF5"
7.48343362388368e-43,0.439556963303246,0.632,0.194,1.33661607956186e-38,"12","CLTC"
8.64322620695421e-43,0.41979645708093,0.4,0.097,1.54376663282409e-38,"12","CHTOP"
1.49288169303155e-42,0.897941121257436,0.477,0.134,2.66643599192364e-38,"12","LMNB1"
2.37889069569133e-42,1.01113127347512,0.386,0.096,4.24893667157429e-38,"12","AMD1"
2.61134495732495e-42,0.312948772229514,0.514,0.143,4.66412322827809e-38,"12","MED8"
2.83996899906575e-42,0.424686308576528,0.432,0.112,5.07246862923133e-38,"12","RABGGTB"
2.96686826873349e-42,0.684034017252422,0.477,0.132,5.29912341478488e-38,"12","EPN1"
3.94475656310408e-42,0.675903072573738,0.518,0.15,7.0457296973602e-38,"12","RBBP7"
5.92137835076537e-42,0.609754837999724,0.409,0.103,1.0576173872302e-37,"12","GDE1"
9.74741353861651e-42,0.332628580227009,0.527,0.151,1.7409855321323e-37,"12","HNRNPR"
1.06507966161591e-41,0.866888846696759,0.368,0.086,1.90233878361218e-37,"12","HERC2"
1.41568840499579e-41,0.323889202434282,0.482,0.13,2.52856106016298e-37,"12","USP4"
1.49612765083419e-41,0.482622724903802,0.573,0.174,2.67223359715495e-37,"12","PSMC1"
1.57142431490427e-41,0.968448775502412,0.368,0.089,2.80672096885053e-37,"12","AP1B1"
2.08762081332868e-41,0.784943074098684,0.859,0.338,3.72869953468636e-37,"12","GHITM"
2.61646665427772e-41,0.571653603927104,0.632,0.201,4.67327109120544e-37,"12","PRPF40A"
2.66889146057852e-41,0.581074523969991,0.527,0.156,4.7669070377393e-37,"12","ETFA"
4.42441275277014e-41,0.419623548590589,0.45,0.12,7.90244361772275e-37,"12","SRSF1"
4.62214187016899e-41,0.672719969465609,0.295,0.061,8.25560759430884e-37,"12","USP19"
4.67133917679121e-41,1.69730800986874,0.373,0.092,8.34347890366677e-37,"12","RMC1"
7.46881402316047e-41,0.51974605501634,0.455,0.119,1.33400487267669e-36,"12","STK16"
8.0124975313657e-41,0.810530977689966,0.341,0.079,1.43111218407723e-36,"12","IPO5"
8.56219230012751e-41,0.552120844922371,0.659,0.213,1.52929316672578e-36,"12","NPTN"
9.80473460115303e-41,1.14691900258137,0.505,0.155,1.75122364711194e-36,"12","SLBP"
2.04528050232569e-40,0.714611604872862,0.414,0.105,3.65307550520391e-36,"12","GTF2E2"
2.42812463920306e-40,0.984636617583706,0.255,0.048,4.33687341808059e-36,"12","CPSF4"
2.72900508339087e-40,0.897593415708092,0.582,0.189,4.87427597944444e-36,"12","CCT5"
2.98378485807111e-40,1.04496835780442,0.35,0.082,5.3293381350008e-36,"12","FCHO2"
3.61038278074422e-40,0.797020569777891,0.277,0.056,6.44850468468726e-36,"12","EIF3C"
5.16917109576418e-40,1.17567651907553,0.25,0.048,9.2326564941444e-36,"12","PSME4"
5.48109816957705e-40,0.346388811550278,0.809,0.272,9.78978944068157e-36,"12","SF3B1"
5.89984562689309e-40,0.444824872365027,0.436,0.117,1.05377142741937e-35,"12","CDC5L"
6.10582094700693e-40,0.541998949966522,0.45,0.123,1.09056067934491e-35,"12","TMEM208"
6.79940738242773e-40,0.311453694964465,0.423,0.111,1.21444215257542e-35,"12","ZCCHC17"
7.77913823322549e-40,0.408673708109752,0.332,0.075,1.3894318798364e-35,"12","RNPC3"
8.8449369314164e-40,0.493561411141781,0.473,0.134,1.57979418532028e-35,"12","TIAL1"
9.3140112805548e-40,0.846020998598156,0.386,0.098,1.66357555481989e-35,"12","AUH"
9.47227678304268e-40,1.01223912796372,0.323,0.074,1.69184335621925e-35,"12","POLR2M"
1.04293848824364e-39,0.386066912937136,0.441,0.118,1.86279243385197e-35,"12","USP39"
1.09144872137613e-39,0.965039345612948,0.518,0.163,1.9494365612499e-35,"12","BUB3"
1.74245162982688e-39,0.37582085215275,0.436,0.118,3.11219285603379e-35,"12","SAR1A"
3.27305079925074e-39,0.507234482793031,0.786,0.293,5.84599603254176e-35,"12","SUPT4H1"
3.37901106222346e-39,0.550997803558411,0.4,0.104,6.03525165823732e-35,"12","RDX"
3.95712036374692e-39,0.351669498524818,0.282,0.059,7.06781268168837e-35,"12","FTSJ1"
3.96978551931271e-39,0.369534457617864,0.45,0.124,7.09043391604443e-35,"12","ZBTB7A"
4.44766104588199e-39,0.397217186264994,0.355,0.085,7.94396739404983e-35,"12","GEMIN7"
9.35181535317518e-39,1.57903234130066,0.841,0.401,1.67032774023062e-34,"12","RPL27A"
9.78175511252611e-39,0.477655996457598,0.414,0.108,1.74711928064829e-34,"12","DNMT1"
1.01328873253479e-38,0.289962108552584,0.423,0.112,1.80983500518039e-34,"12","API5"
1.41790057643351e-38,0.517003913098649,0.441,0.121,2.5325122195679e-34,"12","MRPL17"
1.94380379573052e-38,0.62400991566356,0.523,0.162,3.47182795955428e-34,"12","DNAJB1"
2.01809590478109e-38,1.12375128359851,0.273,0.058,3.6045210955295e-34,"12","FARSB"
2.15167619383295e-38,0.462431976484945,0.364,0.09,3.84310884980503e-34,"12","PPP4R3A"
2.3381603752371e-38,0.537307354530076,0.545,0.17,4.17618824621098e-34,"12","MRPS14"
2.69422607208478e-38,0.656544602708325,0.477,0.139,4.81215718735063e-34,"12","MAZ"
2.86826956871099e-38,0.395374182486035,0.514,0.155,5.1230162766747e-34,"12","ZRANB2"
4.03235352335171e-38,0.678077940439193,0.295,0.065,7.20218662805849e-34,"12","STAG1"
4.22274340276711e-38,0.334754873172607,0.559,0.174,7.54224199168233e-34,"12","TIMM17B"
4.64820244297273e-38,0.450088317863342,0.295,0.064,8.30215438339359e-34,"12","SEC23B"
4.83696507111827e-38,0.650287229685148,0.823,0.312,8.63930331352435e-34,"12","NCOA4"
5.80865888234799e-38,0.276271259444087,0.368,0.092,1.03748456297618e-33,"12","EMC8"
7.83877878796318e-38,0.72670998192272,0.764,0.287,1.4000842793181e-33,"12","TMED2"
8.55713510121952e-38,1.09909517060772,0.25,0.049,1.52838990042882e-33,"12","HIST1H2AC"
1.00886226206299e-37,1.46671482418416,0.286,0.063,1.80192888627071e-33,"12","EMG1"
1.107547390588e-37,1.14758879034576,0.741,0.291,1.97819039432923e-33,"12","RPS17"
1.55500628116795e-37,0.742229904077027,0.291,0.064,2.77739671879407e-33,"12","CCNT2"
1.83410672378711e-37,0.365929884913752,0.309,0.07,3.27589801935615e-33,"12","CDC27"
3.1298639436303e-37,0.967615417693334,0.95,0.568,5.59024998971808e-33,"12","SEC61G"
3.42211113952461e-37,0.441007436828239,0.791,0.295,6.1122327063049e-33,"12","JPT1"
4.30722884376237e-37,0.463189429807442,0.659,0.222,7.69314143784397e-33,"12","UQCRC1"
4.99967558082366e-37,0.592172663161066,0.6,0.193,8.92992055490914e-33,"12","TNRC6B"
5.12092926152331e-37,0.334196256802552,0.45,0.125,9.14649175400678e-33,"12","UBAP2L"
5.67434412904929e-37,0.362258801413021,0.277,0.059,1.01349460488949e-32,"12","GMEB1"
6.17443631442633e-37,1.01566257031841,0.336,0.083,1.10281607011969e-32,"12","TAF10"
7.73849818620541e-37,0.43439046781667,0.682,0.231,1.38217316103815e-32,"12","MRFAP1"
8.3620488216629e-37,0.581442737704309,0.327,0.078,1.49354554003721e-32,"12","CPSF2"
8.67063372495236e-37,0.478404142850823,0.668,0.23,1.54866188961374e-32,"12","PSMB5"
1.24238349607697e-36,0.550550964260214,0.332,0.08,2.21902116234307e-32,"12","PPM1B"
1.44604981551411e-36,0.998100746647972,0.573,0.197,2.58278957548976e-32,"12","SNRPF"
1.51697923465281e-36,0.812145100940346,0.995,0.7,2.70947661101338e-32,"12","UBB"
2.00552933085822e-36,0.265748498802353,0.432,0.118,3.58207593784586e-32,"12","TRAPPC6B"
3.12024321166027e-36,0.503865937525082,0.673,0.225,5.57306640034641e-32,"12","ATP6V1E1"
3.62828458753336e-36,0.765946811961928,0.355,0.092,6.48047910179334e-32,"12","GMPS"
4.29081106598445e-36,0.712030200226482,0.532,0.171,7.66381764495482e-32,"12","SFPQ"
4.78511981430541e-36,0.644215630718041,0.577,0.191,8.54670250033089e-32,"12","EIF4H"
5.44718688400263e-36,0.290879228200849,0.495,0.15,9.7292204935171e-32,"12","STOML2"
7.0284276767502e-36,0.348143029079238,0.559,0.181,1.25534746734435e-31,"12","ZCRB1"
7.28743100533227e-36,0.560009287055424,0.427,0.122,1.3016080518624e-31,"12","RNF11"
1.15206852926226e-35,0.623747020295371,0.614,0.211,2.05770960011532e-31,"12","ARPP19"
1.42743786384943e-35,0.975274453693465,0.564,0.201,2.54954676862147e-31,"12","PPM1G"
2.01124726386086e-35,0.302554198145666,0.468,0.139,3.59228873798188e-31,"12","COPS5"
2.04383282015479e-35,0.757123515436179,0.741,0.338,3.65048980007847e-31,"12","HMGB2"
3.23319106829572e-35,1.2045120132195,0.577,0.202,5.77480256708298e-31,"12","EIF4A1"
4.43592694498214e-35,0.683120703790174,0.645,0.227,7.92300911643261e-31,"12","TRA2B"
4.8721689544823e-35,0.775034350012337,0.882,0.392,8.70218096960084e-31,"12","NDUFB9"
5.19455491840039e-35,0.576490226893698,0.336,0.083,9.27799453975494e-31,"12","TMEM222"
5.64587876894363e-35,1.60838493184804,0.309,0.075,1.00841040692102e-30,"12","CDK12"
9.47186550799893e-35,0.996550399279726,0.309,0.076,1.69176989838369e-30,"12","TIMM50"
9.77407656311987e-35,0.560827713765164,0.682,0.247,1.74574781493884e-30,"12","MPP1"
9.79826121665778e-35,1.09092790382484,0.864,0.546,1.75006743590725e-30,"12","H2AFZ"
1.40000279254103e-34,0.383475214559787,0.382,0.104,2.50054498775754e-30,"12","ARL6IP6"
1.60974719057943e-34,0.289028545856944,0.395,0.107,2.87516945709392e-30,"12","STK24"
1.62597806048211e-34,0.273736733864643,0.591,0.195,2.90415941382709e-30,"12","SSB"
1.82871884350668e-34,0.521571955374203,0.264,0.057,3.26627472638728e-30,"12","RAB22A"
1.94332218541041e-34,0.32306651274063,0.364,0.095,3.47096775536153e-30,"12","CBX1"
2.36709360234623e-34,0.400477398264619,0.527,0.167,4.2278658831506e-30,"12","CRIPT"
3.33038220555854e-34,0.707931170214795,0.382,0.105,5.94839565734811e-30,"12","DHX9"
3.7564124984388e-34,1.07047588203152,0.523,0.178,6.70932836346154e-30,"12","SRSF7"
4.21782670149858e-34,1.21528900217087,0.973,0.628,7.53346027154662e-30,"12","RPL21"
4.65582828193861e-34,0.475228929736898,0.527,0.17,8.31577489437056e-30,"12","PUF60"
4.97551277596969e-34,0.447294067535765,0.623,0.222,8.88676336915947e-30,"12","ENY2"
5.13877217732868e-34,0.426985049781068,0.509,0.162,9.17836098592676e-30,"12","SRP72"
5.69662379011689e-34,0.393532852832801,0.514,0.167,1.01747397515278e-29,"12","NDUFS3"
6.29857199178325e-34,0.414943535821333,0.459,0.138,1.12498794345241e-29,"12","CS"
8.77938276995843e-34,0.478787237898021,0.286,0.066,1.56808555654228e-29,"12","NCBP1"
9.7015184494479e-34,0.251221710261154,0.55,0.179,1.73278821025589e-29,"12","EHD1"
1.00932613831792e-33,0.850854125860503,0.845,0.34,1.80275741564963e-29,"12","HSPA5"
1.0193706232762e-33,0.390916289501079,0.555,0.186,1.82069787023362e-29,"12","PSMD6"
1.03090957118571e-33,0.607940272674577,0.3,0.073,1.84130758509479e-29,"12","PRPF31"
1.28257611833372e-33,0.708030825225823,0.473,0.146,2.29080920495586e-29,"12","ASAP1"
1.46609836196691e-33,0.259075524541867,0.364,0.097,2.6185982843091e-29,"12","UBL4A"
1.49266445859993e-33,0.410537368895791,0.291,0.068,2.66604798950533e-29,"12","ACYP1"
3.15597033070909e-33,0.71156639636016,0.936,0.418,5.63687860767951e-29,"12","GABARAPL2"
3.33799478344637e-33,0.272697294096983,0.586,0.201,5.96199248271357e-29,"12","DNAJC19"
3.56892905080232e-33,0.30883379212812,0.518,0.168,6.37446417763803e-29,"12","SRP19"
3.77195538754732e-33,0.667307375129739,0.264,0.059,6.73708951769827e-29,"12","BRCC3"
4.49609236897909e-33,0.784955401862509,0.341,0.089,8.03047058023356e-29,"12","TPP2"
4.93256533416579e-33,0.791139855366848,0.318,0.08,8.81005494335352e-29,"12","SMARCC1"
5.27507550093567e-33,0.482956970691356,0.295,0.07,9.4218123522212e-29,"12","NXF1"
6.37103683559936e-33,0.373351897869059,0.359,0.097,1.1379308892064e-28,"12","DLD"
6.6772405453649e-33,0.252824980316403,0.923,0.367,1.19262193380762e-28,"12","ADIPOR1"
6.95397972670515e-33,0.257139707158673,0.518,0.167,1.24205031898681e-28,"12","U2SURP"
8.37547933200706e-33,0.487480815736764,0.409,0.117,1.49594436348978e-28,"12","WAC"
1.08705902152217e-32,0.429136108920152,0.436,0.131,1.94159611834076e-28,"12","YIPF4"
1.22818768559271e-32,0.438818592692822,0.395,0.111,2.19366602523714e-28,"12","AL136454.1"
1.24797310822844e-32,0.47790929298721,0.318,0.081,2.22900476860681e-28,"12","KPNA1"
1.25091555068848e-32,0.516386535960962,0.914,0.395,2.2342602650847e-28,"12","GNAS"
1.65160573999745e-32,0.940054381819075,0.273,0.063,2.94993301220944e-28,"12","MAU2"
1.74794961912853e-32,0.320956010235017,0.8,0.299,3.12201281472547e-28,"12","VCP"
1.89742958114543e-32,0.883502016290955,0.309,0.077,3.38899897488385e-28,"12","POLDIP3"
1.97251253871083e-32,1.76857887993996,0.268,0.063,3.52310464539141e-28,"12","DAPP1"
2.56288727836187e-32,1.71908478668434,0.327,0.086,4.57757296788214e-28,"12","MT1M"
4.66065428541958e-32,0.44476412558095,0.35,0.094,8.32439461918791e-28,"12","BAZ1B"
4.69187394985189e-32,0.325107390272007,0.295,0.071,8.38015606183045e-28,"12","THAP11"
6.81281950178366e-32,0.492525280126054,0.532,0.179,1.21683769121358e-27,"12","HPRT1"
8.73166657931581e-32,0.407622497246557,0.264,0.061,1.5595629677316e-27,"12","PRPS1"
1.1100127729095e-31,0.40651232893262,0.427,0.129,1.98259381369365e-27,"12","CCAR1"
1.30762957541679e-31,0.584666732455467,0.277,0.066,2.33555718465193e-27,"12","PSPC1"
1.48132168637818e-31,0.443069969397482,0.332,0.088,2.64578866404007e-27,"12","MRPS18A"
1.81018051111477e-31,0.341513219790101,0.7,0.259,3.23316341090208e-27,"12","UBXN1"
2.28902366178864e-31,0.5918136251127,0.573,0.201,4.08842516232069e-27,"12","HNRNPL"
2.38847300344234e-31,0.486155594717546,0.336,0.09,4.26605163144836e-27,"12","TBC1D15"
2.70349935293824e-31,0.558149763541753,0.491,0.164,4.828720194283e-27,"12","POLE4"
3.05905249342421e-31,0.329762119761055,0.327,0.085,5.46377365850499e-27,"12","RBM22"
3.52550642169978e-31,0.67277011905533,0.509,0.167,6.29690701979797e-27,"12","GOLGA7"
4.61239651793246e-31,0.417041985404248,0.391,0.113,8.23820142067916e-27,"12","RANBP2"
6.55466540448552e-31,1.57438110839197,0.827,0.508,1.17072878789516e-26,"12","RPSA"
7.79320936296689e-31,0.730574891810592,0.295,0.074,1.39194512431952e-26,"12","CLPTM1L"
1.12137438490291e-30,1.1474735639037,0.255,0.059,2.0028867888751e-26,"12","VCPIP1"
2.6168395339525e-30,0.685024562716853,0.468,0.156,4.67393709159256e-26,"12","EIF3D"
2.89015846055943e-30,0.349095672841205,0.359,0.103,5.1621120264052e-26,"12","CHCHD3"
3.28554956244524e-30,0.594867484093898,0.355,0.101,5.86832007348344e-26,"12","MORF4L2"
3.83151514504289e-30,0.403352506878839,0.291,0.074,6.8434692005611e-26,"12","PMPCA"
4.37072526574682e-30,0.510344760711129,0.273,0.066,7.80655239715039e-26,"12","PDPK1"
4.9265781275199e-30,0.259496606845627,0.264,0.062,8.79936119356329e-26,"12","CISH"
5.98133361898207e-30,0.261578272467538,0.736,0.287,1.06832599768639e-25,"12","ELOC"
7.20275249281381e-30,0.66458822352243,0.382,0.114,1.28648362274147e-25,"12","SSRP1"
7.9700319835997e-30,0.547997990163852,0.35,0.099,1.42352741259074e-25,"12","STT3B"
1.00679403682806e-29,0.399596618001338,0.341,0.094,1.7982348291786e-25,"12","PHKG2"
1.0119114250538e-29,0.480492731248649,0.332,0.092,1.80737499628859e-25,"12","BCCIP"
1.24394104017485e-29,0.703491981105295,0.941,0.66,2.2218030918563e-25,"12","GPX4"
2.81394625383669e-29,0.714871563367107,0.573,0.212,5.02598940397771e-25,"12","SNRPB"
3.73029287449215e-29,0.54748406970989,0.605,0.221,6.66267610313042e-25,"12","RIOK3"
5.17053278675263e-29,0.276631309577207,0.309,0.082,9.23508861041887e-25,"12","SF3B3"
5.30716009027266e-29,0.7040005135872,0.773,0.352,9.479118637236e-25,"12","CCND3"
1.23245296181754e-28,0.29438337376948,0.518,0.181,2.20128423510231e-24,"12","ELAVL1"
1.23989546197255e-28,0.412919944248134,0.268,0.066,2.21457728462916e-24,"12","TMEM131"
1.48624647367356e-28,1.23262953521547,0.827,0.443,2.65458482662834e-24,"12","RPL10A"
1.51816538463101e-28,0.843304661073315,0.782,0.379,2.71159519348945e-24,"12","RAN"
1.5205901549652e-28,0.319288309537878,0.459,0.149,2.71592607578334e-24,"12","TFDP1"
2.111317057084e-28,0.485680619517439,0.259,0.063,3.77102339565772e-24,"12","RPS6KB1"
2.30613902896056e-28,0.333072517875191,0.868,0.381,4.11899491962646e-24,"12","SMDT1"
2.74367047964892e-28,0.277558609880611,0.273,0.069,4.90046984370093e-24,"12","HAUS1"
3.05208497058661e-28,0.380411259834601,0.327,0.092,5.45132896596475e-24,"12","PPIH"
5.72267069969431e-28,0.265738062699067,0.391,0.121,1.0221262136724e-23,"12","GARS"
5.82132400625925e-28,0.55515633916652,0.991,0.81,1.03974668075796e-23,"12","OAZ1"
6.36419017976969e-28,0.584271610983462,0.891,0.367,1.13670800800866e-23,"12","RBM39"
7.59570431021102e-28,1.00959085573903,0.495,0.186,1.35666874684679e-23,"12","RANBP1"
8.73438851192431e-28,0.803202663619807,0.273,0.069,1.5600491321148e-23,"12","PHF12"
1.07355337812479e-27,0.601936134348923,0.968,0.789,1.91747368866869e-23,"12","EIF1"
1.2016338368923e-27,0.538342148884313,0.295,0.08,2.14623819607334e-23,"12","ACAT1"
1.2418076994765e-27,0.748014742810983,0.691,0.265,2.21799273203497e-23,"12","MBNL1"
1.24307071941091e-27,0.701872107423589,0.364,0.108,2.22024861193983e-23,"12","TANK"
1.79284715232842e-27,0.754679702521225,0.286,0.075,3.20220429877378e-23,"12","ATXN7L1"
2.25212279554562e-27,0.581928291943779,0.318,0.091,4.02251652512403e-23,"12","GSPT1"
2.60520376105619e-27,0.854912176062816,0.35,0.103,4.65315443762247e-23,"12","IRF9"
2.83341734549403e-27,0.567209967950669,0.5,0.177,5.06076672078689e-23,"12","TUBA1C"
3.19550507524045e-27,0.901569556348185,0.905,0.531,5.70749161488696e-23,"12","HNRNPA2B1"
4.18963544247445e-27,0.417041903090223,0.577,0.212,7.48310786380361e-23,"12","TXNL4A"
5.3799656537569e-27,1.02328923223391,1,0.762,9.60915665417519e-23,"12","PABPC1"
6.94853327618687e-27,1.02452091240735,0.332,0.1,1.24107752845974e-22,"12","PSMA2"
1.70536793904347e-26,1.11999186501363,0.677,0.327,3.04595767592555e-22,"12","HNRNPA3"
1.91097824280749e-26,0.297703232035671,0.336,0.099,3.41319823947847e-22,"12","VRK1"
1.95032938854895e-26,0.385252339348413,0.532,0.195,3.48348332088727e-22,"12","CYCS"
5.49912951796644e-26,0.805665696464071,0.791,0.388,9.82199523203986e-22,"12","SERBP1"
3.85647626874623e-25,0.481964556637286,0.341,0.106,6.88805226360765e-21,"12","TIMM23"
4.92787489564006e-25,0.401280292183464,0.755,0.336,8.80167735110271e-21,"12","REEP5"
6.61503331309599e-25,0.954804185232673,0.268,0.073,1.18151110005207e-20,"12","MED15"
7.73972378031943e-25,0.377885010614285,0.295,0.087,1.38239206440285e-20,"12","MRPL22"
8.58990227940812e-25,0.507688773549923,0.327,0.101,1.53424244612509e-20,"12","MRPL28"
1.1101644928882e-24,0.341415600698439,0.436,0.151,1.98286480074762e-20,"12","ETF1"
2.07215967142772e-24,0.322319307049804,0.277,0.077,3.70108438913704e-20,"12","DHX40"
2.07399169565618e-24,0.361575569783952,0.623,0.248,3.7043565676115e-20,"12","ATP5F1A"
2.61014664274558e-24,0.282642594532825,0.491,0.183,4.66198291860788e-20,"12","NOL7"
3.27280250511038e-24,0.269838952613616,0.25,0.066,5.84555255437766e-20,"12","DHX16"
3.88180264282146e-24,0.381266142303325,0.418,0.141,6.9332877003434e-20,"12","CNPPD1"
4.79281760369203e-24,0.282116398968237,0.332,0.104,8.56045152195433e-20,"12","FKBP3"
5.2581031454119e-24,0.578204626359007,0.259,0.07,9.39149802802019e-20,"12","MTF1"
9.42305424132647e-24,0.369253335504293,0.259,0.07,1.68305171804332e-19,"12","NSMCE2"
1.08803858181684e-23,1.48805175984646,0.559,0.213,1.94334571098307e-19,"12","ADRB2"
1.20033740039954e-23,0.30414008990626,0.336,0.104,2.14392263085361e-19,"12","KIN"
2.42678668694024e-23,0.532369234059671,0.582,0.241,4.33448370154396e-19,"12","PA2G4"
2.76454109260106e-23,0.252067235880938,0.382,0.129,4.93774684549475e-19,"12","AHSA1"
2.84547079769706e-23,0.582905899373551,0.255,0.07,5.08229539176671e-19,"12","ACSL5"
4.61893103625852e-23,0.947574171239228,0.432,0.156,8.24987272386135e-19,"12","UBE2F"
5.53398632153645e-23,0.310374323072558,0.282,0.084,9.88425296889626e-19,"12","CLPP"
5.57515324696821e-23,1.40811073808059,0.305,0.094,9.95778121440992e-19,"12","RIT1"
6.858059233302e-23,0.909021355520084,0.891,0.58,1.22491795966007e-18,"12","RPL38"
7.5261941552411e-23,0.563961631147303,0.977,0.817,1.34425353806761e-18,"12","TPT1"
1.12749208954197e-22,0.475171354770118,0.655,0.287,2.01381362113092e-18,"12","PPP1CC"
5.92675078579247e-22,0.786442065087827,0.264,0.077,1.05857695785039e-17,"12","ACSL1"
8.90974867743381e-22,0.26918864591731,0.75,0.332,1.59137021127645e-17,"12","MDH2"
1.12456643030135e-21,0.376537016195145,0.268,0.079,2.00858810116124e-17,"12","NUDCD3"
1.13310764255754e-21,1.21963000137567,0.755,0.458,2.02384356037202e-17,"12","RPS20"
1.21380700032329e-21,0.384470923303004,0.864,0.417,2.16798068327743e-17,"12","ATP5PB"
1.14704206862571e-20,0.308456411483588,0.659,0.285,2.04873183877238e-16,"12","EIF3H"
1.84903308134246e-20,1.2353441446851,0.945,0.766,3.30255798658577e-16,"12","RPLP0"
2.55610032798028e-20,0.502280771742112,0.25,0.073,4.56545079580558e-16,"12","KAT7"
2.62499361374864e-20,0.295614682948075,0.505,0.201,4.68850109351645e-16,"12","EIF3L"
3.34791500884801e-20,0.691594115203114,0.264,0.081,5.97971099730343e-16,"12","MICOS10"
3.65227074168764e-20,0.444485744302523,0.945,0.548,6.52332077172829e-16,"12","EEF1D"
4.86419794489341e-20,0.308885694048019,0.3,0.098,8.68794394937412e-16,"12","RPIA"
6.67747416176577e-20,0.802572997574767,0.845,0.462,1.19266366003298e-15,"12","EEF2"
1.49061205529852e-19,1.05800751709028,0.914,0.583,2.66238219196869e-15,"12","RPL23"
1.5291211269265e-19,0.30908016003751,0.409,0.157,2.73116324480342e-15,"12","NUDC"
3.43661822089827e-19,0.514508908515578,0.855,0.451,6.1381438043464e-15,"12","HNRNPK"
7.16990626871744e-19,0.370254872028581,0.291,0.097,1.28061695865562e-14,"12","NOP58"
9.28387826309622e-19,0.277900421768349,0.659,0.305,1.65819349657162e-14,"12","STMN1"
9.43289563295715e-19,0.952628122994732,0.741,0.395,1.68480948900248e-14,"12","RPL4"
1.20593494909495e-18,0.948570493850302,0.818,0.467,2.15392041257849e-14,"12","RPL3"
7.2182570146202e-18,0.439950341167282,0.291,0.099,1.28925288538131e-13,"12","GOT2"
7.79068620814037e-18,0.331180491842316,0.409,0.156,1.39149446363595e-13,"12","CLK1"
3.45355698205231e-17,0.293724285787386,0.377,0.148,6.16839812564364e-13,"12","FAM96A"
5.84720258429657e-17,0.259563282338832,0.309,0.11,1.04436885358121e-12,"12","RB1CC1"
9.67085409058673e-17,0.498266290648728,0.405,0.167,1.7273112491197e-12,"12","CCT2"
1.00926103908285e-16,0.250732188624828,0.495,0.214,1.80264114190588e-12,"12","EIF3E"
2.88764637015186e-16,0.283602188482177,0.336,0.127,5.15762518172824e-12,"12","OGT"
2.96178135418503e-16,0.744107326753635,0.627,0.356,5.29003767670988e-12,"12","TUBA1A"
3.75735457351597e-16,0.669286588426312,0.359,0.139,6.71101100375688e-12,"12","CSNK1D"
5.4672778952566e-16,0.60319501780501,0.641,0.32,9.76510504871781e-12,"12","UBE2B"
7.87212046340748e-16,1.02322917431603,0.909,0.684,1.40603943596921e-11,"12","RPL35"
1.44165653106925e-15,0.927414278675093,0.818,0.507,2.57494273014278e-11,"12","RPS16"
1.54294329161821e-15,0.31160663926642,0.486,0.221,2.75585101315928e-11,"12","SNRPD1"
1.99242547490388e-15,0.84078320321656,0.773,0.463,3.55867114072581e-11,"12","RPL13A"
2.49651716520631e-15,0.263255645697628,0.309,0.115,4.45902930877499e-11,"12","SPECC1"
2.49853839335376e-15,0.428391029672598,0.6,0.294,4.46263942436915e-11,"12","ERH"
3.73622350539488e-15,0.665422382401229,0.786,0.573,6.6732688029858e-11,"12","HMGB1"
5.86685605546151e-14,0.431465116287296,0.327,0.131,1.04787916006598e-09,"12","SERTAD1"
6.53062868571925e-14,0.790383320583048,0.705,0.504,1.16643558955632e-09,"12","TUBB"
1.00365773548165e-13,1.01662657077916,0.832,0.577,1.79263308134378e-09,"12","RPS5"
1.24699930381938e-13,0.255402811507331,0.682,0.347,2.22726545655179e-09,"12","HNRNPU"
4.91205408390881e-13,0.387699390664923,0.355,0.148,8.77341979926952e-09,"12","PHIP"
1.42150040000646e-12,0.573975596104523,0.259,0.1,2.53894186445154e-08,"12","SEPT1"
1.32728372460481e-11,0.431796466730249,0.836,0.497,2.37066146051665e-07,"12","ATP5MC3"
1.68228788984699e-11,0.636418878249139,0.841,0.526,3.00473440005571e-07,"12","RPL27"
1.82496336639055e-11,0.344553836433199,0.886,0.542,3.25956706871016e-07,"12","COX5B"
1.25080712020541e-09,0.50894806866539,0.632,0.368,2.23406659739888e-05,"12","SNRPG"
9.36618787638256e-09,0.534550727456992,0.864,0.627,0.000167289481660069,"12","RPL7"
2.20433424848631e-08,0.302103576682213,0.359,0.19,0.00039371614012214,"12","PHB2"
8.40832109414196e-08,0.831005909560982,0.905,0.701,0.0015018102306247,"12","RPL13"
1.56180680437085e-07,0.455263158194304,0.809,0.542,0.00278954313328677,"12","RPS6"
5.9204792024631e-07,0.291227392210988,0.8,0.555,0.0105745679035193,"12","COX7C"
1.05958269744677e-06,0.520544918816684,0.855,0.646,0.0189252065590967,"12","RPS19"
2.75715564247676e-05,0.388539084628608,0.923,0.712,0.492455569302774,"12","RPL18A"
0.000109976733807272,0.356062215068881,0.927,0.72,1,"12","RPL37A"
0.000197483485552035,0.313446725029998,0.723,0.53,1,"12","RPS11"
0.00249493006211553,0.390522570946433,0.859,0.656,1,"12","RPL9"
9.67931586486436e-200,2.47172170717413,1,0.128,1.72882260662342e-195,"13","HBA1"
3.61819459581867e-145,2.21031470138659,0.849,0.121,6.46245736759174e-141,"13","HBD"
6.3127828594973e-98,2.21767895949688,0.685,0.109,1.12752614653481e-93,"13","ALAS2"
